,load,alloc,reward,sigma,event_start_time,event_end_time,num_events,num_successes
1697591076.4374053,12.457908630371094,2.0,0.06122449040412903,0.5,1697591076.4374053,1697591094.1771405,98.0,6.0
1697591094.6725638,14.054037094116211,2.0,0.07000000029802322,0.5,1697591094.6725638,1697591109.8283513,100.0,7.0
1697591110.0817552,14.70034122467041,2.0,0.07999999821186066,0.5,1697591110.0817552,1697591129.7411625,100.0,8.0
1697591130.364775,17.675392150878906,2.0,0.0714285746216774,0.5,1697591130.364775,1697591146.2625842,98.0,7.0
1697591146.9482498,17.214033126831055,2.0,0.06060606241226196,0.5,1697591146.9482498,1697591162.6331272,99.0,6.0
1697591163.000177,17.81174659729004,2.0,0.06060606241226196,0.5,1697591163.000177,1697591180.6851351,99.0,6.0
1697591181.1161263,16.110227584838867,2.0,0.06060606241226196,0.5,1697591181.1161263,1697591199.117113,99.0,6.0
1697591217.4934342,14.821894645690918,10.0,0.557692289352417,0.4902903437614441,1697591217.4934342,1697591232.6736796,208.0,116.0
1697591233.0416687,13.328664779663086,10.0,0.17241379618644714,0.37904903292655945,1697591233.0416687,1697591259.9010725,348.0,60.0
1697591260.6460667,12.993307113647461,10.0,0.05203619971871376,0.3363364040851593,1697591260.6460667,1697591301.821111,442.0,23.0
1697591302.244489,11.872599601745605,10.0,0.06564551591873169,0.3307706117630005,1697591302.244489,1697591353.4548392,457.0,30.0
1697591418.9500792,14.153491020202637,3.0,0.024390242993831635,0.5,1697591418.9500792,1697591446.5051184,123.0,3.0
1697591447.120403,14.042511940002441,3.0,0.0625,0.5,1697591447.120403,1697591469.4810753,144.0,9.0
1697591470.635176,15.880233764648438,3.0,0.056338027119636536,0.5,1697591470.635176,1697591495.0680656,142.0,8.0
1697591495.3307924,14.263628959655762,3.0,0.07692307978868484,0.5,1697591495.3307924,1697591519.0274267,143.0,11.0
1697591519.3939338,14.913774490356445,3.0,0.1428571492433548,0.5,1697591519.3939338,1697591538.4367316,7.0,1.0
1697591539.2212317,15.42724323272705,3.0,0.5,0.5,1697591539.2212317,1697591549.6573155,6.0,3.0
1697591561.346676,16.10831642150879,2.0,0.06185567006468773,0.5,1697591561.346676,1697591571.7760708,97.0,6.0
1697591573.3994365,15.732057571411133,2.0,0.06122449040412903,0.5,1697591573.3994365,1697591594.757101,98.0,6.0
1697591595.2798781,12.950301170349121,2.0,0.06122449040412903,0.5,1697591595.2798781,1697591615.742723,98.0,6.0
1697591616.1887784,14.84237003326416,2.0,0.06122449040412903,0.5,1697591616.1887784,1697591635.121065,98.0,6.0
1697591635.3670099,12.870088577270508,2.0,0.0714285746216774,0.5,1697591635.3670099,1697591654.4810967,98.0,7.0
1697591655.1154046,12.972286224365234,2.0,0.06122449040412903,0.5,1697591655.1154046,1697591674.2330828,98.0,6.0
1697591693.0318491,11.839017868041992,18.0,0.46927374601364136,0.5,1697591693.0318491,1697591708.996011,179.0,84.0
